"","V2","V3","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"TCGA-AO-A1KR-01",82.56,0,0.0134195164477874,-0.0247095465049044,-0.0203369906767534,0.0197790078894299,-0.0267830776828993,-0.0150432148306735,-0.0360451192739185,-0.026678188432003,0.0507791049116378,0.0173570812783747,-0.0112331974843958,0.0571097701580578,-0.00858109978070878,0.0296709361840705,-0.0450582192265467,-8.78855543144414e-06,-0.0316920341948132
"TCGA-AO-A1KS-01",11.5,0,-0.0240540763798331,-0.0326513548065528,0.0125935120818775,0.0211601186835784,-0.0099047532288227,0.0144765065744926,0.00865544331032937,-0.0259152044761836,0.0557773013042369,-0.0309873770002003,-0.0347738695025539,0.0174370348756205,-0.023604358142815,-0.0152965837543053,-0.0039672660195151,-0.00320222418203279,0.00489595296267125
"TCGA-AO-A1KT-01",17.77,0,0.019886994059656,0.0937708899075521,-0.0257313245906123,0.00191402427759116,0.0497138786008242,0.0381039577483107,0.0331461038649954,0.0101320220743093,-0.00608768610967766,0.0593566529887043,0.0608516490246197,0.00972818311010022,0.0148293657699609,0.0163894958053903,0.0186424234824017,0.0244204059546703,0.0110331338525039
"TCGA-AQ-A04H-01",24.77,0,-0.0601444109994535,0.0223323754778407,-0.00103533487232563,0.0951714077871476,0.024235408496744,-0.000175530626930933,0.0174231377665369,0.00840513688835385,-0.0500033011528554,0.0219110442469138,0.0441146679247501,-0.0472143168055205,-0.0746061031088996,0.0895646359462658,0.0341989511917786,0.0389561152975403,-0.049957116571054
"TCGA-AQ-A04L-01",129.99,0,-0.0200800086165599,0.0131734269646589,-0.0180885427963307,0.0351663753906074,0.023512523705196,0.0362118055666135,0.0127332066726459,0.0135502803272376,0.0394457252191304,-0.0145925702086776,0.0575966099392534,0.0373841115073877,-0.0176959914695902,0.0859667810032963,0.0227394803438328,0.0348708499110647,-0.0198554125025351
"TCGA-AQ-A0Y5-01",5.65,1,0.0384006582484902,-0.00394678262153239,-0.0243429258146134,0.0215112468485264,0.00161372888451377,0.052001196538116,0.0507678903239399,0.0129743624403789,0.0371234712183723,-0.024845621849655,0.0468823667074071,0.0155997635457476,0.00324018141340162,0.077414984616852,0.0256942009527045,-0.0168673684033349,0.0779691077523886
"TCGA-AQ-A1H2-01",15.6,0,-0.00941577270845676,0.0454613307457128,-0.00682323638898638,-0.000486375285377404,0.0847415852923966,0.055376799928148,0.0642660216742046,-0.00797611512869532,-0.0184898682307927,0.0327046864876198,0.0759642208019868,-0.0292634321458364,-0.0268030409954541,0.0386408413936673,0.0311407297100487,0.0830610794011821,0.0182317736198294
"TCGA-AQ-A1H3-01",32.49,0,-0.0238056697840286,-0.0187458213294894,-0.011969039986373,0.0172555098996499,-0.0211630825523769,-0.00322823364705776,-0.0175662805356527,-0.0231182414559863,-0.0393612407449441,-0.036073439695252,-0.00876819247630179,-0.0285024182877832,-0.00195314478039105,-0.016171611043362,-0.022230250242715,0.00307517034415064,-0.0289730533688501
"TCGA-AQ-A54N-01",2.56,0,0.054123755281135,-0.0253134434040834,0.0146687038725741,-0.0102850130742005,-0.0324497466120484,0.0414406739823861,-0.0127712999145546,0.0326767014426989,0.0610642834289316,0.0289426789519534,-0.0601694628389451,0.0826316447114306,-0.0640149389097197,-0.0558525656775995,0.0121027850866606,0.0245727265184859,0.0255026570264276
"TCGA-AQ-A54O-01",32.88,0,-0.00835473543972934,-0.0290941568029422,0.0112387440349853,-0.0113527488495823,-0.00804633858031909,0.0246870101218246,0.0268523126607612,0.00932550632195265,-0.0304637192666475,-0.0348995471081021,-0.00815668423251898,-0.0295925416632798,-0.00446984505018118,-0.00248881314441142,0.0278173507178577,-0.00949792739008667,0.0190409781749368
"TCGA-AQ-A7U7-01",19.19,1,0.00674217327154955,-0.00530154347772125,-0.027597175701922,0.00508532894243443,-0.0298895613237781,-0.0497586168082939,-0.0333460353906974,0.0238298865143492,-0.00977878692070431,-0.0103944649143325,-0.0216830897292078,-0.0015219084844144,-0.00647936582534793,-0.0218021936893854,-0.0183929815396799,-0.0207080939885466,-0.0276939357664338
"TCGA-AR-A0TP-01",140.44,0,0.0218607154267266,-0.0443002947499949,-0.00687333269947186,-0.00323894106752836,-0.0349172642931782,0.0419819350956454,-0.0291796250398968,0.04282991205174,0.0554302839413119,0.0141738641834205,-0.00950461506114735,0.082141106088166,-0.0550213082772519,-0.0177832866171484,0.0399501559936142,-0.0391757524587476,-0.0375115825224105
"TCGA-AR-A0TQ-01",98.26,0,-0.0365935048717994,-0.0358520796711497,0.00184723803109939,0.0315266348968246,-0.0158201944922885,-0.0405022573212574,-0.0225066815779818,-0.0147912293552644,0.00308897763748597,-0.0331929669139152,-0.0231603783395051,-0.0076290919230846,-0.0277891502387275,-0.0139589151258301,-0.01529961276104,-0.017792110334019,-0.0489768571861874
"TCGA-AR-A0TR-01",5.26,1,-0.0322038389348999,-0.00650864334178587,-0.00323261380632272,-6.67693902342949e-05,0.0284688156670348,0.0393350124822985,0.0485445777468649,0.025494700743579,-0.0340236367576077,0.0229284078141032,-0.00890035039232048,-0.0340655739844659,-0.0320361481292889,-0.0194587420552528,0.0388834268692632,0.0172811834846866,0.0072503823932413
"TCGA-AR-A0TT-01",108.94,0,-0.00687419030317519,0.00363530648496935,0.0118912074009459,0.00251093613997729,-0.0108729923907822,-0.0610384538070968,-0.0278053132672634,0.00428161976374774,0.013308022881634,-0.0139115511515965,-0.0323418467160619,0.00905177209243532,-0.0162792717342451,-0.0400628254851281,-0.0183874019359049,-0.0104303348208281,-0.0371868625162473
"TCGA-AR-A0TU-01",23.29,0,-0.00975268423409268,-0.0266742169481726,0.0148901826598866,0.00754780618154919,-0.0626052454077956,-0.0417999358921252,-0.0547263350558208,-0.0119736125345779,0.0140324929794554,-0.0419501011569164,-0.0618823567897678,0.0281520261682515,-0.0541074751401331,-0.0462782923435947,-0.0307160584760211,-0.0566270744681802,-0.0738011664073015
"TCGA-AR-A0TV-01",75.16,0,-0.0367819971169962,0.0134159831963783,0.0174096460383946,0.0435048316754407,0.00428279942619028,-0.00502592594146916,0.00320787768247265,0.0073101322923067,-0.044244782051989,0.00573311548247669,0.0132920129193214,-0.0277910830044814,-0.00806020786461394,0.00663620138441464,-0.00235077460561342,0.00892763272319092,-0.03124480783877
"TCGA-AR-A0TW-01",98.85,0,0.0098962723046019,0.00990304006686956,-0.0139895391487024,0.0225660110861839,0.0296074900157676,-0.00736488180033528,0.0196337062414081,0.0261952981719375,0.0352642615334012,0.0336579757360671,0.0256978075965478,0.030154399377536,-0.0233181730427536,0.0419414141353351,0.0225657532386007,0.0489631167524399,0.0143260604018744
"TCGA-AR-A0TX-01",64.78,0,0.0086117419035804,-0.0153053292049472,-0.0131428027245417,-0.018700325501257,-0.00870260277487798,-0.0331711578600026,-0.0184131288483827,0.010461556405729,-0.012997306200704,-0.0308566570225493,-0.0345581400129322,-0.00554406369122149,0.0252812360311722,-0.0413004905900331,-0.00678280641863021,-0.00950515220897381,0.0211247621439456
"TCGA-AR-A0TZ-01",107.16,1,-0.0717917271168077,-0.0685022876874827,0.0126619171062854,0.10481778968193,-0.0419508290936551,0.0137732400330507,0.0319766393230525,-0.00476635000697124,0.00798144488540434,-0.0378239912338894,-0.0453133633075929,-0.0319614141638054,-0.052889432036921,-0.0293389871402389,0.0256019726249984,-0.0505709590953875,-0.0199301598237857
"TCGA-AR-A0U0-01",65.31,0,0.0135254109859457,-0.00673678146212557,0.00574209699260014,-0.0151436940983316,-0.020812158584089,-0.0472524424510841,-0.0498387770248327,0.00432085042127107,0.0325002240794082,1.51546821818092e-05,-0.0317220823011752,0.0478363963378146,-0.0379838447551813,-0.0290253676492741,-0.023496825495585,-0.0149496577322168,-0.0501682393057935
"TCGA-AR-A0U2-01",83.8,1,0.050082487901117,0.0488806745334652,-0.0176863378623491,-0.0107532232999986,0.05746443537538,0.0341649099106111,0.0808906545817592,0.067045209040216,0.0452483661964431,-0.00461288338994439,0.0854952939087764,0.0416328808378772,-0.0500753929072369,0.0260759541551882,0.0694009530232232,0.0443280726912028,0.0858023516507967
"TCGA-AR-A0U3-01",134.03,0,-0.0524256522005588,-0.0350016374831951,0.00448873449985723,0.0643906860466851,0.0400201390280425,0.0259239738421383,0.0216130483221397,-0.00205930861929526,0.0128883380445353,-0.00815963522773935,0.0524134393265781,-0.0167846009831313,0.00990823434640134,0.0321197522034079,0.034999262106532,0.0502455543557062,-0.0167864151836656
"TCGA-AR-A0U4-01",107.13,0,0.0302826990032818,-0.0243805639581373,-0.0172151157193141,-0.00246580089237038,-0.0566564156945957,-0.034024950566587,-0.0326272669969339,0.0129247527201862,0.0180241906947591,-0.0310665480840465,-0.0539817449401458,0.0479490744515161,0.0198796711234526,-0.0439717488401715,-0.00359872394661829,-0.0551673291233367,-0.0318170801807052
"TCGA-AR-A1AI-01",108.28,0,0.0494678763845441,0.0231003819573338,-0.00865556970339082,-0.0457709018971902,0.0123890526086933,-0.0444434498895447,-0.0303265656426611,-0.0191523821444836,0.0339739883915458,0.0246680935480109,0.013732981876923,0.0510495942846123,-0.00697964800180945,-0.0401697061073373,-0.0483806703224383,0.0130707288047951,-0.00221035433132221
"TCGA-AR-A1AJ-01",100.92,0,0.019891373509878,-0.0185750327279015,0.00977414633108029,-0.0234651966282591,-0.0423202150918537,-0.0752649335015,-0.0594308413013897,-0.00298560637987555,0.0198066532065514,-0.0261574511504833,-0.031096084235464,0.0252202270504568,-0.00374521350264379,-0.0191031072685697,-0.0418001180170724,-0.0423271412631365,-0.0256754670478305
"TCGA-AR-A1AK-01",103.78,0,-0.02806588921046,-0.0256498620037748,-0.00796263912545556,0.00892067788075714,-0.0190392862722578,-0.00840992082511234,-0.0186966521047778,-0.00199768717916288,-0.0424874863445099,-0.0272998213805533,-0.00221415162806463,-0.0334326476146317,0.00532398885716365,-0.0166952698380543,-0.00755668997551819,-0.0416902895262733,-0.0390638019640163
"TCGA-AR-A1AL-01",97.6,0,-0.00447152394575345,0.0248432585670369,0.00577176606766967,-0.0256206398429832,0.00203144717942424,0.00864776416760956,-0.00286611986405341,-0.00626696691259359,-0.0273837617032489,-0.0127010037316488,-0.00232209806579192,-0.026401236518248,0.0354055786383868,-0.0126441057348176,-0.00566698133560063,0.00148738189554848,0.00133856920125215
"TCGA-AR-A1AM-01",98.26,0,0.0325347929733118,0.0225808419224348,-0.0308951793008726,-0.0391972510928955,0.0205285736786294,0.0151990858557969,0.0097063487015028,-0.0167170338344287,0.0175008265032789,0.0180057262863009,0.0117935334802194,0.0123229253678423,0.0570480494277569,0.0223641539251545,-0.0105483352013019,0.0211988994376197,0.035261468170979
"TCGA-AR-A1AN-01",95.93,0,0.0245534226126689,0.0119151196538127,-0.00109769403142326,-0.0303490931437018,-0.00212248829972088,0.0187383131131182,0.0136625277541902,-0.0171611365267699,0.0519718389321216,0.013233441386084,-0.0315699267702513,0.0439976004126354,0.00147791045943449,-0.0510143846627446,0.000483991529225329,-0.000524051707467557,0.0419845259375187
"TCGA-AR-A1AO-01",86.01,0,0.0169093624490497,-0.0163795698984527,-0.0198998582232427,-0.0405014823554943,-0.0320588488638502,-0.0573990228984357,-0.0479151624501004,-0.00927108429385693,-0.00763662959698073,-0.00980590919820517,-0.0228847123228247,0.00339464510110644,0.0504685740823104,-0.0228194917181878,-0.0338847085472242,-0.0300894406980328,-0.0300071855296316
"TCGA-AR-A1AP-01",93.82,0,-0.0242536232776756,-0.0478985785533864,-0.0013614268909221,0.0569299112808723,-0.035225934902067,0.0188433296404741,0.00392392979109406,-0.0324092799308881,0.0329891153825418,-0.0429792019753183,-0.018616891491703,0.00556707358105716,-0.0387596731965889,0.00607154454500757,-0.0135224637927911,-0.0311012998551361,-0.00948635807095859
"TCGA-AR-A1AQ-01",99.24,0,0.032972816907445,-0.0171220373302684,-0.0192016701127741,0.00329610164966798,-0.0547780511636714,-0.0479639811899087,-0.0465417877340057,-0.00855392796408176,0.0328769868773535,-0.0236352683244917,-0.032231971614059,0.0461636230107318,0.00227344267261521,-0.036885487223674,-0.0380497447310886,-0.0458310799808275,-0.0119572831935081
"TCGA-AR-A1AR-01",17.21,1,0.0465947113564087,-0.0123104918428484,-0.0127076024295956,-0.00540478603673252,-0.0443540699696294,-0.0255736416631473,-0.0290914814114504,-0.00404187713809988,0.0429957368760029,-0.0128743363604258,-0.0399514596930575,0.0589923305631677,-0.00739911592974783,-0.0478600540119162,-0.021177578090681,-0.0502873157223816,-0.00502081699606417
"TCGA-AR-A1AS-01",37.78,0,-0.0300054881603436,0.0182677379583625,-0.00509691447874725,-0.00617145715179065,0.0648706312263157,0.0361872185042902,0.0185606253661323,-0.0132348759062496,-0.0288853664026481,0.0312337072692192,0.0371574661284324,-0.0354847589345095,0.0488385080295476,0.0261167398348548,0.0114940239672586,0.0716659788715971,-0.00561777437679446
"TCGA-AR-A1AT-01",41.79,1,-0.00160868727978561,-0.0211886771156846,-0.00402464554101943,0.0209089196328385,-0.0243823227952995,-0.025610657635565,-0.0110969925548845,0.0152965788085443,0.0217513740083739,-0.0296174045379028,-0.00856740548060255,0.0127161497335493,-0.00572316488910047,-0.000759210044677855,-0.00196539621139551,0.0153821725864889,-0.0113715320779788
"TCGA-AR-A1AU-01",94.22,0,0.0217814141680005,-0.0052912754711874,-0.00498482927928641,-0.0115598929956268,-0.0146658166801387,0.036679757332382,0.018224920552033,-0.0158700177201844,0.055102452565749,-0.0247286717703653,-0.00313914601080148,0.0302972626283306,0.017230977639402,-0.0129112571440965,0.00257248668193305,-0.0084807431066669,0.0534578994657342
"TCGA-AR-A1AV-01",61.24,0,-0.0165854870917386,-0.0107602418617523,0.0134918303286399,0.0674994815146127,-0.00716819591847902,0.0470790491788853,0.0676595673235418,0.0249253280105703,-0.043197849471824,-0.00200854768384812,0.00429155708536509,-0.0496851860900244,-0.0502610784155811,-0.0206154685116539,0.046115307163232,0.0123158068438818,0.0309000389077578
"TCGA-AR-A1AW-01",86.47,0,-0.0272336287373533,-0.036374084899103,-0.00233753960759536,0.0225812272091195,-0.0545425366731821,-0.0955114214593062,-0.0631791957103236,-0.0221129074798901,-0.0436658532450188,-0.0323897678753521,-0.0294084372121256,-0.0218307163872145,0.00415211882320849,-0.0234807320437228,-0.0471302731528695,-0.0512935981851939,-0.0668400727426476
"TCGA-AR-A1AX-01",86.37,0,0.00232338301156287,-0.0171474013153054,-0.0124175764804673,-0.0230766841262114,-0.037718969872198,-0.0619825297442052,-0.0404155598003724,-0.0156468183500079,0.00587890753643518,-0.0286504397116734,-0.0172345213602898,0.00998439486724349,0.0301288587616374,-0.0170368995070911,-0.038681890013258,-0.0331175560774507,-0.0278020188790161
"TCGA-AR-A1AY-01",33.71,0,0.0203876010076278,-0.0557288044504134,-0.00747910809765612,0.0286879242417253,-0.0644856740510267,0.0230479706993198,-0.0271701026256365,-0.0106331146710575,0.0701574374577114,-0.0349561886959392,-0.0592681238423198,0.086192123328053,-0.05103467544776,-0.0541711799514168,-0.0221904627838666,-0.0569720970611419,-0.0339072644264834
"TCGA-AR-A24H-01",160.78,0,-0.00471701192359709,0.0179574056353389,0.00784852648795516,0.0358905504189844,0.0472132620105511,0.0208060984521219,0.0230917075277448,-0.0268480571222527,0.0339658421039317,0.0128960838408169,0.0564532607455223,0.016843884613081,-0.0658450309797135,0.110626413984054,0.00280046187406417,0.0189394307302908,0.0316407093152365
"TCGA-AR-A24K-01",50.85,0,-0.0203144209264755,-0.00107507093143491,0.0134764321216749,0.0190801216091272,-0.0142837762955836,0.0460923258856528,0.0253805809283371,-0.0291126410855283,0.0575072266907551,-0.025646196159595,-0.00443172736470993,0.0394040125516171,-0.0181086601038028,-0.0265819251888825,0.0112168093624015,0.0284459432165898,0.0146289478531953
"TCGA-AR-A24L-01",94.15,1,-0.00347244580622924,0.00865020891262262,0.0138505574210707,-0.0304461675195437,0.0381513638460456,0.00588292413768575,-0.00148590953011767,0.00501743160255378,-0.0286575461397803,0.00512087284227996,0.0469684354177927,-0.0245930704752324,0.053038761715657,0.0238819208984723,0.00792724044655211,-0.0220116612239977,0.00424148662878235
"TCGA-AR-A24M-01",120.24,0,-0.0141492618215303,-0.00681615157749007,0.00158332041285225,-0.00738143887152721,0.0178837713129782,0.0339483913223684,0.0161640365488299,-0.0158450360829021,0.000508318442015817,0.0080288713007775,0.0076259439242262,-0.0252636421716397,0.0134901580234347,0.00436648932211925,0.00531066300736179,0.025013495967251,0.0107221471762755
"TCGA-AR-A24N-01",99.7,0,-0.0685168826596799,-0.0328971406287616,0.0270662063296853,0.0648459044716804,-0.0255195098440747,-0.00341233108939166,-0.0309424252674588,-0.055708453944109,-0.0518603134051747,-0.0305518074616068,0.00576027858873371,-0.055466900639651,-0.0259215153079669,-0.00882570402096339,-0.0473019899054593,0.0109433433011772,-0.0554176265843525
"TCGA-AR-A24O-01",118.5,0,0.0151090731634882,0.00779405496422245,0.00633729407564338,-0.0274811251677789,0.00320144440474549,-0.00587483572404505,-0.00892398077935221,-0.0302717348376347,0.020047605827152,0.0172266958532828,-0.0112162453243743,0.00525414734830099,0.0109887292647014,0.00133467151375005,-0.0282867573277043,0.00376751030131505,0.0253470243380468
"TCGA-AR-A24P-01",2.76,0,-0.0286386407529579,-0.0328284340246673,0.013649938816684,0.0110793249038697,-0.0295050747693072,0.00194205662150445,-0.0157932103441015,-0.0380714034108045,-0.016240677999224,-0.0306297376279973,0.00212408291322023,-0.0177578037918928,-0.00215804150672938,-0.00314361480376634,-0.0262902867291106,0.00429741444984371,-0.0269763548932711
"TCGA-AR-A24Q-01",104.2,0,0.0459183041132137,0.0107957507704269,0.00567928733925848,-0.0349746757142684,-0.0091999508908907,-0.00443065821537594,-0.0371266912382679,-0.00521434378867599,0.0269093620811457,0.0316989056067101,0.0034541585713813,0.0470613012852514,-0.0297204966434987,0.00377618894562391,-0.0288498283640621,-0.037195397750282,-0.00413177887665111
"TCGA-AR-A24R-01",112.68,0,-0.0370984489807501,-0.0508951403856797,0.0145372374242505,0.0494900650542312,0.00269150547492298,0.00241482202754149,-0.00679569802255579,-0.0301625533838154,0.00853510237272731,-0.0367433897402166,0.0208749099404688,-0.0098217461554189,-0.00466123493639002,0.0461832987921986,-0.0193207719668718,0.0092249792729217,-0.00584604918452792
"TCGA-AR-A24S-01",97.77,0,0.0428662325811016,0.0913716792516126,-0.00186952942597727,-0.0567414672804653,0.0547664284624784,0.00418241510476376,0.0211210350766104,-0.0102957004898039,0.0177506713000855,0.07125521027344,0.013835853801821,0.0315752039566517,0.0639752904429265,-0.0437973022033563,-0.00351195621922487,0.0326840035900934,0.0336973035218701
"TCGA-AR-A24T-01",105.19,0,-0.0378913818809507,-0.0504915682548055,0.0194897694103409,0.0479077339784184,-0.0499600749509225,-0.0138321208029646,-0.0293347943509147,-0.0458645732890483,-0.0420454806395797,-0.0399990345048437,-0.0319379910734361,-0.0349081350107077,-0.0292868873324025,-0.0276799854166714,-0.0313088360733678,-0.032859889685126,-0.0307343594532129
"TCGA-AR-A24U-01",102.76,0,0.0247469239379186,0.00870054938099825,0.00719470549504661,-0.0173315046558438,-0.00721435188168577,-0.0641449693371853,-0.0473825632738758,-0.0321812216203653,0.0326570251689,-0.0031695879077352,0.0238506241157,0.0321398272677401,0.0541795918601831,0.0187694794859223,-0.0576743890913526,-0.0023626311256126,-0.00290561625514032
"TCGA-AR-A24V-01",105.22,0,-0.0267744203898726,0.0806087834492574,0.00731243215500099,-0.0115296627501307,0.0485553680212627,0.00121498958411516,-0.00774461326175209,-0.0393208016254665,-0.0506537660002399,0.0343691607030233,0.0522899342351781,-0.0337291931824691,0.0442348137282575,0.0445227244016181,-0.0320280715038991,0.0472675986393016,-0.0458649330084578
"TCGA-AR-A24W-01",50.92,0,-0.00407247040062982,-0.0199387971859371,0.0382889764520789,-0.0233546155499759,-0.0192879740517773,0.00628411310228561,-0.0222397378503711,-0.0427934521287162,-0.0170799980401927,-0.0248264159958715,-0.0242886625295495,-0.0196200095228629,0.0251919423776661,-0.0434802317423992,-0.0333605123217619,-0.0186995630602243,0.00207868384621534
"TCGA-AR-A24X-01",98.69,0,-0.0448310396217689,-0.0311784993858563,0.0270566221363963,0.0333442427948086,-0.0301697320223416,-0.0108120971060481,-0.0194393116593459,-0.0437561927392316,-0.0224268794679061,-0.032872969297366,-0.0113312866051184,-0.0319691232114256,-0.0248526898770736,-0.017541773316986,-0.0308865606082819,0.0178732387472049,-0.0282043726134881
"TCGA-AR-A24Z-01",98.59,0,-0.0122833874823051,0.0336722971453548,0.0138997094775402,0.0107522042479328,0.0788377031313419,0.0331346733554947,0.0406976447583,-0.0207997316738502,-0.00794392002693875,0.0557046135725583,0.0355107739110057,-0.017193008995154,-0.0800468980456092,0.0587472827923539,0.00897622689227073,0.0574833646650828,0.0122193729976836
"TCGA-AR-A250-01",88.93,0,-0.00252696345029651,-0.00497622975889396,0.00292472859007552,0.0583299264785761,0.0085896877211473,0.0212391486816218,0.0335307922340101,-0.00483153856356265,0.00448973930585376,-0.00774460508099229,-0.0181953379309619,-0.00367187985175468,-0.0344618659288112,-0.0207620404728465,0.0114218490568189,0.00846396648787768,0.0133943441769338
"TCGA-AR-A251-01",99.54,0,0.0398134105542764,0.000203727079137564,0.0172304352967756,-0.0443895384167366,0.00718915195634319,-0.000506115997324861,-0.0453877045030379,-0.0265033454270874,-0.0111449875307907,0.0486262125243105,-0.00899035598528882,0.0250609549452903,-0.0113052344485507,-0.0476833012761645,-0.0505878327910941,-0.0321343478726292,-0.00322994674513992
"TCGA-AR-A252-01",93.23,0,0.00865212241027398,-0.0122398240681099,0.0128564064240812,-0.0110430736018995,-0.0288982780781895,-0.0706931606066735,-0.0565641925844918,-0.0418386328088879,0.025920861848288,-0.0125152302603673,-0.00847664183990979,0.0223406250255168,0.0220776247636709,-0.00421340284149924,-0.0647089192951853,-0.0276463005486954,-0.0196181008651721
"TCGA-AR-A254-01",85.58,0,0.0102636281941034,-0.0177396532173909,0.00699945995390673,0.0140255100642088,-0.0443781492295243,-0.00250321416173987,-0.00657988257120688,-0.0123885665272713,0.0331808733459779,-0.0334788097069696,-0.0377775055866667,0.023125758051835,-0.00256887213838169,-0.0374687584845484,-0.0130432198211365,-0.0054883849649699,0.0135702300437981
"TCGA-AR-A255-01",70.99,0,-0.0508498137236608,-0.0123866962774099,0.030235347917882,0.0467018847829299,0.00871540061501699,-0.0363906102112095,-0.0268492333912007,-0.050283992214243,-0.0790829930082299,-0.00216257884853977,0.00676929909930923,-0.0595577135062711,-0.0138239429556878,-0.046181548281156,-0.041900539773251,0.00618249778185565,-0.0498906380549831
"TCGA-AR-A256-01",93.76,1,0.0978778973365594,0.0299814577400023,-0.0105417290782294,-0.00986577646628507,0.0136340224141445,0.0490142955082154,0.0179488993190069,0.00843810834827212,0.0826964211609948,0.0613823896523918,0.0258574482592926,0.113762815710209,-0.00920212641729509,0.0990734675625434,-0.0107234960667117,0.0447692830959522,0.0513507730242027
"TCGA-AR-A2LE-01",166.29,0,-0.0113663161983611,0.027657899553188,0.0115509771827096,-0.000320819941528745,0.0212709075821364,0.0175823647517434,0.03386857053653,-0.0293679369408024,-0.000679491938075872,0.0291272576683273,-0.00343067432543104,-0.00885069424759215,0.0229179177560473,0.0122610617454388,0.000351383943791474,0.0257840948795675,0.0037333972752941
"TCGA-AR-A2LH-01",20.24,1,-1.1408969296079e-05,-0.0156688108885522,0.0322272816575555,-0.0132951269604647,-0.0401267231040774,-0.073130966099354,-0.0657065521853912,-0.0535351593711756,0.00116114840274913,-0.022998655489125,-0.0235679798579968,0.000589754602810049,0.025838200200862,-0.0214096126283722,-0.0693285713115736,-0.03025260426437,-0.0313076930634444
"TCGA-AR-A2LJ-01",86.47,0,0.00969318482752449,-0.019954035436967,-0.00375125688809593,-0.016518317969411,-0.0408553810183242,-0.00336503877354523,-0.0143940116966376,-0.0309118049366136,0.0117819796329646,-0.0346900923378855,-0.0326915512138676,0.00580081979220784,0.0181160237080767,-0.0318846476575436,-0.0253052454263218,-0.0254676931288286,0.0142968085173159
"TCGA-AR-A2LK-01",54.17,1,-0.0174356446686299,0.0138527863927261,0.013333299208258,0.0347693410008964,0.0015587719296154,0.0239710668318992,0.0436663131608147,-0.0221106079404733,-0.0731648576788972,-0.00641811737093684,0.0138584878799151,-0.044706749569299,-0.0128789108872753,0.0244451535135154,0.00585561983148076,0.018492510329551,-0.000479153257893903
"TCGA-AR-A2LL-01",66.1,0,-0.0420090642237008,-0.0277498487116404,0.00302116840239882,0.0313548156478602,-0.0237963918733725,-0.00790452620148598,-0.00108512539481702,-0.0350088276162591,-0.0295091289404038,-0.0313250250048286,-0.0171959207513983,-0.0249179894965236,-0.00542673671245278,-0.0221805531883971,-0.0177803694376588,0.00750038719423356,-0.0463026468435731
"TCGA-AR-A2LM-01",63.57,0,-0.0162979836290022,-0.0136670279542904,0.0141289656004641,-0.012662516407028,-0.00867616161587766,0.00272520282935233,-0.00929602225351794,-0.0432207941739708,-0.00456536995917921,-0.0318095474279974,-0.0132228822084237,-0.019308040188807,0.012798160020295,-0.00594083287255844,-0.0260154422357239,0.0146789702665772,0.000319725461973173
"TCGA-AR-A2LN-01",38.14,0,-0.0157050716522949,-0.00685343357974923,0.043703602569095,-0.00619944619047126,-0.00401777520939215,-0.0195595143035432,-0.025705195203577,-0.0512539213402296,-0.0383922153851219,-0.00635916019538556,-0.0176739314061167,-0.0337939320225223,0.0109362431714471,-0.0115133769589557,-0.0368401555158584,-0.00593888178170321,-0.00687927229903138
"TCGA-AR-A2LO-01",39.36,0,-0.00704786637998247,-0.023593236932783,0.0308019612561706,-0.00325636615916809,-0.038179345294815,-0.0334982309284472,-0.0379421580205667,-0.0450888755156375,-0.0205859196008216,-0.0329191074643055,-0.0405349661226332,-0.0188726726465435,0.00867647766731459,-0.0416514139226007,-0.0467087705006547,-0.0335464506401867,-0.0172625153324231
"TCGA-AR-A2LQ-01",40.51,0,0.0205315802432271,-0.0225070967266873,0.029504394966238,-0.0106982488443628,-0.0434853583320054,-0.0136770871712559,-0.0400992766688335,-0.0402333567617527,-0.00693479200851034,-0.0355246145363398,-0.0357161892484795,-0.00910603906233629,0.025472968033103,-0.0322712483974575,-0.0425819053340747,-0.0295596870787254,0.006733691392414
"TCGA-AR-A2LR-01",57.23,0,0.0645609901525085,-0.0224827418710466,0.0193948566816706,-0.0153591638606732,-0.034934775206375,0.0225725861581481,-0.0358346110582876,-0.0277177535946755,0.0464213886955607,-0.0334420486524799,-0.0394777783384613,0.0634384119954079,-0.0535757354775428,-0.0276271048640378,-0.0344044610732473,-0.047608526176382,0.0342940430724905
"TCGA-AR-A5QM-01",73.29,0,-0.0240084744498875,-0.0299881715874044,-0.00502671424422783,0.0375975325439135,-0.00671293591930107,-0.0352684874055197,-0.0176243037160845,-0.0326745730655779,-0.0536559323733556,-0.0211107186987311,-0.0349969316755553,-0.0283727099731768,-0.0231913011908706,-0.041929354058618,-0.0350678231890128,-0.0049131159931924,-0.028381013777906
"TCGA-AR-A5QN-01",33.28,0,-0.00763109270342894,-0.0371911401782341,-0.0109485351030706,0.0708910608729924,-0.0637120581409578,0.00972078656699748,0.0152283059026203,0.0091725498633979,0.00457530823473645,-0.0347860767911576,-0.0376843218841296,-0.0123983750526797,-0.0071434154348351,-0.0347592944822154,0.0135565103413576,-0.0462232482758571,0.00718811302639125
"TCGA-AR-A5QP-01",38.93,0,0.00836485301019614,-0.0260236252280193,-0.00621407536725358,0.00707973865594888,-0.0456473657326731,0.0135754422452495,-0.0126524049037161,0.000238554966573906,-0.0066983811664671,-0.0283240510371033,-0.0363567049297126,-0.0106727824528116,0.00173640044116703,-0.0361173206991649,-0.0013353113326216,-0.0395639280121123,0.0159679581469937
